date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,avg_uniqueness
2021-09-27,si1s,1,2021-09-29,-0.05327399276765976,0,0.05223504272723672,10,1.5,1.0,0.11203703703703705
2021-09-28,si1s,1,2021-10-12,0.0020919576252687033,1,0.05142466152789278,10,1.5,1.0,0.10732323232323232
2021-09-29,si1s,1,2021-10-13,0.07842680927906143,1,0.05675612398662855,10,1.5,1.0,0.10631313131313132
2021-09-30,si1s,1,2021-10-14,0.06486143287913526,1,0.058678108949852203,10,1.5,1.0,0.10631313131313132
2021-10-01,si1s,1,2021-10-15,0.0360756123436361,1,0.05957312409336322,10,1.5,1.0,0.10404040404040406
2021-10-04,si1s,1,2021-10-18,0.027380321522770146,1,0.058549477284712874,10,1.5,1.0,0.10303030303030304
2021-10-05,si1s,1,2021-10-19,0.056395965818358595,1,0.05739017486855866,10,1.5,1.0,0.10202020202020202
2021-10-06,si1s,1,2021-10-20,0.08490147305286633,1,0.0562616934065048,10,1.5,1.0,0.10202020202020202
2021-10-07,si1s,-1,2021-10-20,-0.07886839050436634,0,0.055341516500472414,10,1.5,1.0,0.10111111111111111
2021-10-08,si1s,-1,2021-10-20,-0.07663510148329133,0,0.054293248984773765,10,1.5,1.0,0.10123456790123458
2021-10-11,si1s,-1,2021-10-19,-0.05373924504092087,0,0.053218374171263697,10,1.5,1.0,0.09999999999999999
2021-10-13,si1s,-1,2021-10-20,-0.05502805331618643,0,0.054585662287109774,10,1.5,1.0,0.10185185185185186
2021-10-14,si1s,-1,2021-10-28,-0.027388508236515285,0,0.0541691507376544,10,1.5,1.0,0.12041847041847044
2021-10-15,si1s,-1,2021-10-25,-0.05323568550909874,0,0.0532067140118035,10,1.5,1.0,0.12080498866213153
2021-10-18,si1s,-1,2021-10-25,-0.057083907168032466,0,0.05219779718298758,10,1.5,1.0,0.12427248677248677
2021-10-19,si1s,-1,2021-11-02,0.015743415986799403,1,0.05374867100018693,10,1.5,1.0,0.12060212514757969
2021-10-20,si1s,-1,2021-11-03,0.04966250783843562,1,0.05450246262692121,10,1.5,1.0,0.11977567886658796
2021-10-21,si1s,-1,2021-11-04,0.010715762199296153,1,0.054022310425100854,10,1.5,1.0,0.11793913157549518
2021-10-22,si1s,-1,2021-11-05,0.011943228949037432,1,0.05334048601362359,10,1.5,1.0,0.11105207923389739
2021-10-25,si1s,-1,2021-11-08,0.0020331815629857086,1,0.05235226455006229,10,1.5,1.0,0.10632952905680178
2021-10-26,si1s,-1,2021-11-09,-0.0095483222434396,0,0.05316224816197639,10,1.5,1.0,0.10323035550308277
2021-10-27,si1s,-1,2021-11-10,-0.024017196051351997,0,0.05215333488668621,10,1.5,1.0,0.09850780532598714
2021-10-28,si1s,-1,2021-11-11,-0.04896351453029957,0,0.051177386702272766,10,1.5,1.0,0.09540863177226813
2021-10-29,si1s,-1,2021-11-11,-0.056453296150095644,0,0.0504032935477638,10,1.5,1.0,0.09383838383838385
2021-11-01,si1s,-1,2021-11-11,-0.05101150596109516,0,0.04949010387007754,10,1.5,1.0,0.09191919191919191
2021-11-02,si1s,1,2021-11-11,0.07631769250970533,1,0.050826466782198855,10,1.5,1.0,0.09090909090909091
2021-11-03,si1s,1,2021-11-11,0.08910507511611088,1,0.050329649669026005,10,1.5,1.0,0.09090909090909093
2021-11-04,si1s,1,2021-11-18,0.04136171630561014,1,0.052634338599542155,10,1.5,1.0,0.10139380821199002
2021-11-05,si1s,1,2021-11-19,0.025831021468173176,1,0.05194964386116287,10,1.5,1.0,0.10139380821199002
2021-11-08,si1s,-1,2021-11-22,0.00998288618152987,1,0.051763924746453596,10,1.5,1.0,0.10139380821199002
2021-11-09,si1s,-1,2021-11-23,0.036310551385423495,1,0.05115981949017079,10,1.5,1.0,0.10139380821199002
2021-11-10,si1s,1,2021-11-23,-0.05397222603884266,0,0.05130944734991781,10,1.5,1.0,0.10244227994227995
2021-11-11,si1s,-1,2021-11-26,0.087827902805373,1,0.051720937140832986,10,1.5,1.0,0.10222025449298176
2021-11-12,si1s,-1,2021-11-26,0.08944739944873004,1,0.05069827715387491,10,1.5,1.0,0.10335137085137085
2021-11-15,si1s,-1,2021-11-26,0.08070638437621958,1,0.05024440856537729,10,1.5,1.0,0.0989618406285073
2021-11-16,si1s,-1,2021-11-26,0.07477284259961636,1,0.0495220320204024,10,1.5,1.0,0.09570707070707071
2021-11-17,si1s,-1,2021-11-26,0.08297110376999983,1,0.048751467789961644,10,1.5,1.0,0.09350649350649352
2021-11-18,si1s,-1,2021-11-26,0.07313790333030734,1,0.048416382129024535,10,1.5,1.0,0.09242424242424242
2021-11-19,si1s,-1,2021-11-29,0.08007938018982308,1,0.04761257723511726,10,1.5,1.0,0.10505050505050505
2021-11-22,si1s,-1,2021-12-01,0.082816908597375,1,0.04843259041538321,10,1.5,1.0,0.12127396413110698
2021-11-23,si1s,1,2021-12-08,-0.045121743670896275,0,0.05258188196273823,10,1.5,1.0,0.12071690935327299
2021-11-24,si1s,-1,2021-12-09,0.06470938231929568,1,0.05157326208469347,10,1.5,1.0,0.12071690935327296
2021-11-26,si1s,1,2021-12-10,-0.04063107823871659,0,0.05154144757036369,10,1.5,1.0,0.11989046307228124
2021-11-29,si1s,1,2021-12-13,-0.02293015932855902,0,0.050954327167019045,10,1.5,1.0,0.11989046307228124
2021-11-30,si1s,1,2021-12-14,-0.03905325378934088,0,0.04994587525711266,10,1.5,1.0,0.11300341073068343
2021-12-01,si1s,1,2021-12-15,-0.03554322047676739,0,0.05036456158521057,10,1.5,1.0,0.10611635838908566
2021-12-02,si1s,1,2021-12-16,0.007573041191431207,1,0.049378815973258834,10,1.5,1.0,0.10139380821199002
2021-12-03,si1s,1,2021-12-17,0.0023130631402965562,1,0.04880122997672293,10,1.5,1.0,0.09667125803489439
2021-12-06,si1s,1,2021-12-20,0.0012576922115361544,1,0.04805702575918107,10,1.5,1.0,0.09357208448117539
2021-12-07,si1s,1,2021-12-21,0.00026639368819436626,1,0.04792134412273914,10,1.5,1.0,0.09173553719008264
2021-12-08,si1s,1,2021-12-22,0.017252139129665167,1,0.04698891618429756,10,1.5,1.0,0.09090909090909091
2021-12-09,si1s,1,2021-12-23,0.0421114804048901,1,0.047213755458542915,10,1.5,1.0,0.09090909090909091
2021-12-10,si1s,1,2021-12-27,0.035773822998285354,1,0.04677896687376926,10,1.5,1.0,0.09173553719008266
2021-12-13,si1s,1,2021-12-28,0.03551594384899737,1,0.04614134400978326,10,1.5,1.0,0.09256198347107439
2021-12-14,si1s,1,2021-12-29,0.04260171547938163,1,0.046335985621290245,10,1.5,1.0,0.09566115702479339
2021-12-15,si1s,1,2021-12-28,0.07314922273825752,1,0.04633479679226464,10,1.5,1.0,0.09292929292929292
2021-12-16,si1s,1,2021-12-31,0.038559040007639434,1,0.05360893832367817,10,1.5,1.0,0.10059687786960514
2021-12-17,si1s,1,2022-01-03,0.012293082346726436,1,0.052593624417755745,10,1.5,1.0,0.1024334251606979
2021-12-20,si1s,1,2022-01-04,0.03431878442210823,1,0.05188818193980722,10,1.5,1.0,0.10426997245179065
2021-12-21,si1s,1,2022-01-05,0.02845221785405916,1,0.0514275406480251,10,1.5,1.0,0.10610651974288339
2021-12-22,si1s,1,2022-01-06,-0.027564747999271666,0,0.05114787462199676,10,1.5,1.0,0.10794306703397613
2021-12-23,si1s,1,2022-01-07,-0.023147340610928935,0,0.050269161354643134,10,1.5,1.0,0.10977961432506889
2021-12-28,si1s,-1,2022-01-11,0.013364473671272359,1,0.04846658588455718,10,1.5,1.0,0.11161616161616163
2021-12-30,si1s,-1,2022-01-13,-0.004423243312122516,0,0.04742894430876635,10,1.5,1.0,0.1085169880624426
2021-12-31,si1s,-1,2022-01-14,0.018585132360229073,1,0.04715479781817274,10,1.5,1.0,0.10541781450872359
2022-01-03,si1s,1,2022-01-18,0.029899166804306265,1,0.04852673651580927,10,1.5,1.0,0.10358126721763085
2022-01-04,si1s,1,2022-01-19,0.0509628730624474,1,0.048079694564559315,10,1.5,1.0,0.1017447199265381
2022-01-05,si1s,1,2022-01-20,0.0667242117298088,1,0.047232243584308164,10,1.5,1.0,0.10300734618916438
2022-01-06,si1s,1,2022-01-19,0.0919783689812288,1,0.053511734346389506,10,1.5,1.0,0.09966329966329968
2022-01-07,si1s,1,2022-01-19,0.08130661795491778,1,0.05293084084483643,10,1.5,1.0,0.09823232323232323
2022-01-10,si1s,1,2022-01-19,0.07875523208637913,1,0.051929240717549056,10,1.5,1.0,0.0963924963924964
2022-01-11,si1s,1,2022-01-20,0.08346484273717047,1,0.051919936094566715,10,1.5,1.0,0.09837662337662338
2022-01-12,si1s,1,2022-01-27,-0.022881028313302965,0,0.052044345035058476,10,1.5,1.0,0.11220648038829859
2022-01-13,si1s,1,2022-01-28,-0.03717295562573708,0,0.051032398754508566,10,1.5,1.0,0.11321658139839959
2022-01-14,si1s,1,2022-01-20,0.07845361733720391,1,0.05046735809907056,10,1.5,1.0,0.09943181818181818
2022-01-18,si1s,1,2022-02-01,-0.038183211314360976,0,0.05183218993038088,10,1.5,1.0,0.1269906860815952
2022-01-19,si1s,-1,2022-02-02,0.06289463906297599,1,0.05415009946514877,10,1.5,1.0,0.13387773842319298
2022-01-20,si1s,-1,2022-01-27,0.08253762750278659,1,0.054222678653794945,10,1.5,1.0,0.12843915343915344
2022-01-21,si1s,-1,2022-01-28,0.08301809177118802,1,0.05441151982968248,10,1.5,1.0,0.1261243386243386
2022-01-24,si1s,1,2022-01-28,-0.06298319290418741,0,0.05529183610402378,10,1.5,1.0,0.11801587301587299
2022-01-25,si1s,1,2022-01-28,-0.066747572670798,0,0.05422964683906472,10,1.5,1.0,0.11180555555555556
2022-01-26,si1s,-1,2022-02-09,0.019574074111640805,1,0.05324014279085974,10,1.5,1.0,0.13344155844155844
2022-01-27,si1s,-1,2022-02-10,-0.037308167466979514,0,0.06056957980460932,10,1.5,1.0,0.13243145743145746
2022-01-28,si1s,1,2022-02-11,0.047890229268518825,1,0.06015731761766466,10,1.5,1.0,0.13243145743145746
2022-01-31,si1s,1,2022-02-14,0.06497566147984735,1,0.05907408394577111,10,1.5,1.0,0.13142135642135644
2022-02-02,si1s,-1,2022-02-16,-0.03954727515814249,0,0.05722752236054078,10,1.5,1.0,0.12031024531024533
2022-02-03,si1s,1,2022-02-17,0.06703910609934405,1,0.05675733145166021,10,1.5,1.0,0.11424963924963927
2022-02-04,si1s,-1,2022-02-14,-0.061090100047474616,0,0.05574878101011514,10,1.5,1.0,0.11128117913832199
2022-02-07,si1s,-1,2022-02-22,-0.05351880630127881,0,0.05724097421835206,10,1.5,1.0,0.10346648301193756
2022-02-08,si1s,-1,2022-02-23,-0.058299694010837344,0,0.0562064162441651,10,1.5,1.0,0.10036730945821853
2022-02-09,si1s,-1,2022-02-24,-0.05669619773565793,0,0.055213321344771187,10,1.5,1.0,0.09853076216712581
2022-02-10,si1s,-1,2022-02-25,-0.019157654364040155,0,0.05430900787714985,10,1.5,1.0,0.09954086317722682
2022-02-11,si1s,-1,2022-02-24,-0.05543009754687667,0,0.05342209221786398,10,1.5,1.0,0.09820426487093153
2022-02-14,si1s,-1,2022-03-01,-0.06901252146268222,0,0.05379343070363909,10,1.5,1.0,0.10055096418732784
2022-02-15,si1s,-1,2022-02-24,-0.056650927220868175,0,0.05456628891289828,10,1.5,1.0,0.0976911976911977
2022-02-16,si1s,-1,2022-03-01,-0.08001739544240705,0,0.05391015545263239,10,1.5,1.0,0.0994388327721661
2022-02-17,si1s,-1,2022-03-01,-0.06780358610602355,0,0.05325210635233719,10,1.5,1.0,0.09936868686868687
2022-02-18,si1s,-1,2022-03-01,-0.06259630721077691,0,0.052248709006757876,10,1.5,1.0,0.09927849927849929
2022-02-22,si1s,-1,2022-03-04,-0.0588356059845645,0,0.05174308154713606,10,1.5,1.0,0.1082130832130832
2022-02-23,si1s,-1,2022-03-08,-0.09338157527887136,0,0.05096734930927671,10,1.5,1.0,0.1133008658008658
2022-02-24,si1s,-1,2022-03-08,-0.08842573820359845,0,0.049981137473603526,10,1.5,1.0,0.1157888407888408
2022-02-25,si1s,1,2022-03-08,0.11983178546315809,1,0.052544394714382915,10,1.5,1.0,0.11889880952380952
2022-02-28,si1s,-1,2022-03-04,-0.05840105085139036,0,0.052173822072631645,10,1.5,1.0,0.11801587301587299
2022-03-01,si1s,-1,2022-03-15,0.014995497871152175,1,0.058431550475155504,10,1.5,1.0,0.16323953823953824
2022-03-02,si1s,-1,2022-03-08,-0.06768558898743704,0,0.058251807678168406,10,1.5,1.0,0.1257936507936508
2022-03-03,si1s,-1,2022-03-08,-0.06675392621066312,0,0.05710855838683034,10,1.5,1.0,0.12152777777777778
2022-03-04,si1s,-1,2022-03-18,0.027220908031203472,1,0.05734405134138426,10,1.5,1.0,0.17611832611832612
2022-03-07,si1s,-1,2022-03-21,0.015824260593562123,1,0.056332429831828595,10,1.5,1.0,0.18116883116883117
2022-03-09,si1s,-1,2022-03-23,0.02428726384873292,1,0.06610491230211642,10,1.5,1.0,0.1865800865800866
2022-03-11,si1s,-1,2022-03-25,0.02083333392012221,1,0.06422967569444563,10,1.5,1.0,0.16547619047619044
2022-03-15,si1s,-1,2022-03-29,0.016773987887628294,1,0.06577947649954745,10,1.5,1.0,0.1505772005772006
2022-03-17,si1s,-1,2022-03-31,0.01885540259622398,1,0.06791694893495015,10,1.5,1.0,0.13643578643578644
2022-03-18,si1s,-1,2022-04-01,0.017259936114438545,1,0.06807913382180696,10,1.5,1.0,0.1303751803751804
2022-03-22,si1s,-1,2022-04-05,0.014857050210959288,1,0.06650161437074628,10,1.5,1.0,0.11959202413747869
2022-03-23,si1s,-1,2022-04-06,0.02902060386436256,1,0.06551300979211165,10,1.5,1.0,0.11270497179588088
2022-03-24,si1s,-1,2022-04-07,0.04571759337879466,1,0.06642184740601656,10,1.5,1.0,0.10798242161878524
2022-03-25,si1s,-1,2022-04-08,0.03091938304510622,1,0.06569396387178973,10,1.5,1.0,0.10408631772268138
2022-03-28,si1s,-1,2022-04-11,0.008294967098641637,1,0.06537860271867271,10,1.5,1.0,0.1018135904499541
2022-03-29,si1s,-1,2022-04-12,-0.04038648059761285,0,0.06520960031207934,10,1.5,1.0,0.09954086317722681
2022-03-30,si1s,-1,2022-04-13,-0.036514952252832744,0,0.06457866279958406,10,1.5,1.0,0.09853076216712581
2022-03-31,si1s,-1,2022-04-14,-0.022559980245174582,0,0.0632997599891562,10,1.5,1.0,0.09752066115702479
2022-04-01,si1s,1,2022-04-18,0.060679808423658166,1,0.06328449257504616,10,1.5,1.0,0.09752066115702479
2022-04-04,si1s,1,2022-04-19,0.032574216884126095,1,0.06205314084026202,10,1.5,1.0,0.09752066115702479
2022-04-05,si1s,1,2022-04-20,0.030039944495571902,1,0.06084005415664956,10,1.5,1.0,0.09853076216712581
2022-04-06,si1s,1,2022-04-21,0.00666448565310529,1,0.05966364016117737,10,1.5,1.0,0.10036730945821856
2022-04-07,si1s,1,2022-04-22,-0.019243986212496123,0,0.05891587415122994,10,1.5,1.0,0.10346648301193757
2022-04-11,si1s,-1,2022-04-26,0.05829615439315328,1,0.05677440983012176,10,1.5,1.0,0.11262626262626263
2022-04-12,si1s,1,2022-04-25,-0.08024091638659847,0,0.05846703752983007,10,1.5,1.0,0.10802469135802469
2022-04-13,si1s,-1,2022-04-25,0.09066461763275602,1,0.057622840762016396,10,1.5,1.0,0.10902777777777778
2022-04-14,si1s,1,2022-04-25,-0.07898832614916218,0,0.057227571962990366,10,1.5,1.0,0.11031746031746033
2022-04-18,si1s,1,2022-04-21,-0.05847036312184106,0,0.0569483118148784,10,1.5,1.0,0.10555555555555556
2022-04-19,si1s,-1,2022-04-28,0.08934708612632336,1,0.05915688002723216,10,1.5,1.0,0.13105158730158728
2022-04-21,si1s,-1,2022-05-04,0.09242688033785273,1,0.059303310915950265,10,1.5,1.0,0.13412698412698412
2022-04-22,si1s,1,2022-05-02,-0.07140040380588553,0,0.058814122374967574,10,1.5,1.0,0.1420068027210884
2022-04-25,si1s,1,2022-05-09,-0.08048883298599008,0,0.05948341728920655,10,1.5,1.0,0.12792535747081202
2022-04-26,si1s,1,2022-05-09,-0.0750317931343426,0,0.05835944244967474,10,1.5,1.0,0.12821789321789323
2022-04-27,si1s,1,2022-05-09,-0.07168687435162624,0,0.057212114895490274,10,1.5,1.0,0.12394580727914059
2022-04-28,si1s,1,2022-05-09,-0.058711876365185045,0,0.05655367786680297,10,1.5,1.0,0.11860569985569985
2022-04-29,si1s,1,2022-05-10,-0.07195148330351708,0,0.055442553711536675,10,1.5,1.0,0.116373556998557
2022-05-02,si1s,1,2022-05-12,-0.08018951467243118,0,0.05565024101163313,10,1.5,1.0,0.117332050665384
2022-05-03,si1s,1,2022-05-10,-0.05475402604223034,0,0.054718209366327826,10,1.5,1.0,0.11052188552188552
2022-05-04,si1s,1,2022-05-12,-0.0727167215533524,0,0.05389731037142478,10,1.5,1.0,0.11514120799835086
2022-05-05,si1s,1,2022-05-12,-0.07441072919757075,0,0.05293066289004696,10,1.5,1.0,0.11581289081289081
2022-05-06,si1s,1,2022-05-12,-0.07126570433338175,0,0.05188252567479545,10,1.5,1.0,0.11675324675324675
2022-05-09,si1s,1,2022-05-23,-0.004445463533277461,0,0.05257715251761256,10,1.5,1.0,0.12911911321002228
2022-05-10,si1s,1,2022-05-24,0.02982636322418597,1,0.05228637299952303,10,1.5,1.0,0.12911911321002228
2022-05-11,si1s,1,2022-05-25,0.013673232907136512,1,0.05175843866299711,10,1.5,1.0,0.1260199396563033
2022-05-12,si1s,1,2022-05-26,0.05738217853135952,1,0.05486832836964194,10,1.5,1.0,0.12129738947920764
2022-05-13,si1s,1,2022-05-27,0.05214037482813505,1,0.0547367119320892,10,1.5,1.0,0.11819821592548863
2022-05-16,si1s,1,2022-05-31,0.006357014360937718,1,0.05693167311251866,10,1.5,1.0,0.10828086055358782
2022-05-17,si1s,1,2022-06-01,0.007586206586203792,1,0.056369744605593144,10,1.5,1.0,0.10139380821199002
2022-05-18,si1s,1,2022-06-02,0.033930560905929275,1,0.055394227870522596,10,1.5,1.0,0.09667125803489439
2022-05-19,si1s,1,2022-06-03,0.0,0,0.05571674659772472,10,1.5,1.0,0.09357208448117539
2022-05-20,si1s,1,2022-06-06,0.019285780058308166,1,0.05484544162280733,10,1.5,1.0,0.09173553719008264
2022-05-23,si1s,1,2022-06-07,0.020945541990381678,1,0.053855387060238874,10,1.5,1.0,0.09090909090909091
2022-05-24,si1s,1,2022-06-08,0.0014050672408654208,1,0.05398876386982801,10,1.5,1.0,0.09090909090909091
2022-05-25,si1s,1,2022-06-09,-0.0024234107693743567,0,0.053086157136079795,10,1.5,1.0,0.09090909090909091
2022-05-26,si1s,1,2022-06-10,-0.0015479166617418105,0,0.052195964853931055,10,1.5,1.0,0.09090909090909091
2022-05-27,si1s,-1,2022-06-13,0.03806118800646352,1,0.051399909259781426,10,1.5,1.0,0.09090909090909091
2022-05-31,si1s,1,2022-06-14,-0.03384359992820907,0,0.051464522117472294,10,1.5,1.0,0.09090909090909091
2022-06-01,si1s,-1,2022-06-15,0.022587268076763145,1,0.05106389339105114,10,1.5,1.0,0.09090909090909091
2022-06-02,si1s,-1,2022-06-16,0.017508418415630778,1,0.051303563263596204,10,1.5,1.0,0.09173553719008266
2022-06-03,si1s,-1,2022-06-17,0.014652182468412267,1,0.05119295171100318,10,1.5,1.0,0.09357208448117539
2022-06-06,si1s,-1,2022-06-21,0.0146659426254091,1,0.050570260269017765,10,1.5,1.0,0.09667125803489439
2022-06-07,si1s,-1,2022-06-22,0.03413292395110845,1,0.049675486833391916,10,1.5,1.0,0.10139380821199002
2022-06-08,si1s,-1,2022-06-23,0.0476147378417644,1,0.048719167253833226,10,1.5,1.0,0.10828086055358783
2022-06-09,si1s,1,2022-06-24,-0.03171838469514432,0,0.04827063700514193,10,1.5,1.0,0.11819821592548864
2022-06-10,si1s,1,2022-06-27,-0.035476951083412867,0,0.047508728558398,10,1.5,1.0,0.13266102584284403
2022-06-13,si1s,1,2022-06-28,-0.019597215423781345,0,0.05011674685611764,10,1.5,1.0,0.15469959333595698
2022-06-14,si1s,1,2022-06-29,-0.011898611205281573,0,0.049653062923666814,10,1.5,1.0,0.19188967598058504
2022-06-15,si1s,1,2022-06-30,-0.05138670661804701,0,0.05108984565109881,10,1.5,1.0,0.2745343040797586
2020-01-03,hg1s,1,2020-01-17,0.02099031205581081,1,0.02944857187154281,10,1.5,1.0,0.2745343040797586
2020-01-06,hg1s,1,2020-01-21,0.0012544819142685792,1,0.028865936151310136,10,1.5,1.0,0.19188967598058507
2020-01-07,hg1s,1,2020-01-22,-0.0102022552460449,0,0.028295695574063553,10,1.5,1.0,0.1555260396169487
2020-01-08,hg1s,1,2020-01-23,-0.03058321378428852,0,0.027966404667601318,10,1.5,1.0,0.14037452446543355
2020-01-09,hg1s,1,2020-01-24,-0.04211277720154971,0,0.027560808695705364,10,1.5,1.0,0.135829069919979
2020-01-10,hg1s,1,2020-01-23,-0.031100052154954594,0,0.027089353849060818,10,1.5,1.0,0.12156886323552991
2020-01-13,hg1s,1,2020-01-22,-0.03355470015078765,0,0.02829270175045047,10,1.5,1.0,0.1086837765409194
2020-01-14,hg1s,1,2020-01-21,-0.027840612126167064,0,0.027784916075422952,10,1.5,1.0,0.1035858585858586
2020-01-15,hg1s,1,2020-01-22,-0.03524075404403337,0,0.027366508115404368,10,1.5,1.0,0.09858585858585858
2020-01-16,hg1s,1,2020-01-22,-0.028802246464089354,0,0.027301635249420555,10,1.5,1.0,0.09545454545454546
2020-01-17,hg1s,1,2020-01-22,-0.028290281534200545,0,0.02678293482378671,10,1.5,1.0,0.09393939393939395
2020-01-21,hg1s,-1,2020-01-27,0.07052085131902797,1,0.028928430709302403,10,1.5,1.0,0.15151515151515152
2020-01-22,hg1s,-1,2020-01-27,0.06094032482158984,1,0.02911292567635078,10,1.5,1.0,0.16666666666666669
2020-01-23,hg1s,-1,2020-01-27,0.04750550294067801,1,0.02985899185566029,10,1.5,1.0,0.18888888888888888
2020-01-24,hg1s,-1,2020-01-29,0.048435170754483226,1,0.030698611017232806,10,1.5,1.0,0.24583333333333335
2020-01-27,hg1s,-1,2020-02-10,0.01771615867851184,1,0.036033492421329284,10,1.5,1.0,0.18091630591630592
2020-01-28,hg1s,-1,2020-02-11,-0.001356850630511941,0,0.035413119199466964,10,1.5,1.0,0.17182539682539685
2020-01-29,hg1s,-1,2020-02-12,-0.018010962295735178,0,0.03500930769418031,10,1.5,1.0,0.15061327561327564
2020-01-30,hg1s,-1,2020-02-13,-0.03526148821966313,0,0.034760636803858554,10,1.5,1.0,0.136976911976912
2020-01-31,hg1s,-1,2020-02-13,-0.03814064244364612,0,0.034073386709878986,10,1.5,1.0,0.1256746031746032
2020-02-03,hg1s,-1,2020-02-06,-0.03430394781081936,0,0.033402014987277996,10,1.5,1.0,0.13640873015873017
2020-02-04,hg1s,-1,2020-02-19,-0.02517702632227148,0,0.03441556388201852,10,1.5,1.0,0.10837268791814246
2020-02-05,hg1s,-1,2020-02-20,-0.005243738362559203,0,0.03503824484620548,10,1.5,1.0,0.10365013774104681
2020-02-06,hg1s,-1,2020-02-21,-0.005784806779036034,0,0.03480790636886683,10,1.5,1.0,0.10055096418732781
2020-02-07,hg1s,1,2020-02-24,0.009400705585950409,1,0.03519542938521881,10,1.5,1.0,0.09871441689623507
2020-02-10,hg1s,1,2020-02-25,0.00980348099576367,1,0.03450617354277226,10,1.5,1.0,0.09687786960514234
2020-02-11,hg1s,1,2020-02-26,-0.006184605260221576,0,0.03504160220841673,10,1.5,1.0,0.09605142332415059
2020-02-12,hg1s,-1,2020-02-27,0.01344992631661146,1,0.034712320323845136,10,1.5,1.0,0.09522497704315885
2020-02-13,hg1s,-1,2020-02-28,0.030382913248431787,1,0.0342416316675582,10,1.5,1.0,0.09439853076216713
2020-02-14,hg1s,-1,2020-03-02,0.004242715715764178,1,0.03366472555904513,10,1.5,1.0,0.09357208448117539
2020-02-18,hg1s,-1,2020-03-03,0.014390777597036108,1,0.03304589889460134,10,1.5,1.0,0.09173553719008264
2020-02-19,hg1s,-1,2020-03-04,0.010171253177939099,1,0.032410538145204094,10,1.5,1.0,0.09090909090909091
2020-02-20,hg1s,-1,2020-03-05,0.008297367360316166,1,0.031984046832478026,10,1.5,1.0,0.09090909090909091
2020-02-21,hg1s,-1,2020-03-06,0.02068333394385935,1,0.031831311899999506,10,1.5,1.0,0.09090909090909091
2020-02-24,hg1s,-1,2020-03-09,0.028256241814390126,1,0.03195326543945336,10,1.5,1.0,0.09090909090909091
2020-02-25,hg1s,-1,2020-03-10,0.023431449512574143,1,0.03132343901767771,10,1.5,1.0,0.09090909090909091
2020-02-26,hg1s,-1,2020-03-11,0.027783175262679705,1,0.03072935694831001,10,1.5,1.0,0.09090909090909091
2020-02-27,hg1s,-1,2020-03-12,0.03849893022967077,1,0.030122742411895585,10,1.5,1.0,0.09090909090909091
2020-02-28,hg1s,1,2020-03-13,-0.029921259407492018,0,0.03030612165498643,10,1.5,1.0,0.09090909090909091
2020-03-02,hg1s,-1,2020-03-13,0.05048169324136409,1,0.03299567144679532,10,1.5,1.0,0.09090909090909091
2020-03-03,hg1s,-1,2020-03-16,0.07015157310314768,1,0.03269110687751424,10,1.5,1.0,0.09181818181818183
2020-03-04,hg1s,-1,2020-03-16,0.07482598634493898,1,0.032271482982322235,10,1.5,1.0,0.09191919191919191
2020-03-05,hg1s,-1,2020-03-16,0.07015157310314768,1,0.031736801562445904,10,1.5,1.0,0.09204545454545454
2020-03-06,hg1s,-1,2020-03-16,0.06561218488311538,1,0.031198150555872776,10,1.5,1.0,0.09220779220779221
2020-03-09,hg1s,1,2020-03-16,-0.04700258865054052,0,0.03266470510479049,10,1.5,1.0,0.09242424242424242
2020-03-10,hg1s,1,2020-03-16,-0.05116002293416799,0,0.03225535710946282,10,1.5,1.0,0.09272727272727273
2020-03-11,hg1s,-1,2020-03-17,0.07533972745684525,1,0.031840618240195975,10,1.5,1.0,0.11454545454545455
2020-03-12,hg1s,-1,2020-03-17,0.06430737975637235,1,0.03181275176047048,10,1.5,1.0,0.12045454545454547
2020-03-13,hg1s,-1,2020-03-17,0.06107954489595979,1,0.03119064599471988,10,1.5,1.0,0.1303030303030303
2020-03-16,hg1s,-1,2020-03-18,0.10094043760845894,1,0.03488402513129763,10,1.5,1.0,0.2111111111111111
2020-03-17,hg1s,-1,2020-03-18,0.070239896116716,1,0.03897291163572847,10,1.5,1.0,0.26666666666666666
2020-03-18,hg1s,-1,2020-04-01,-0.01092514969426217,0,0.05700051948330933,10,1.5,1.0,0.21475468975468975
2020-03-19,hg1s,-1,2020-04-02,-0.015099518144202406,0,0.057691965163093446,10,1.5,1.0,0.19354256854256854
2020-03-20,hg1s,-1,2020-04-03,-0.009670732546360972,0,0.056549449033454456,10,1.5,1.0,0.1571789321789322
2020-03-23,hg1s,-1,2020-03-31,-0.060699832794629316,0,0.057880019132925516,10,1.5,1.0,0.15651927437641724
2020-03-24,hg1s,-1,2020-04-07,-0.042431191456560935,0,0.06310736618541857,10,1.5,1.0,0.12150400104945559
2020-03-25,hg1s,-1,2020-04-08,-0.025408347074809434,0,0.06271053812248048,10,1.5,1.0,0.11158664567755476
2020-03-26,hg1s,-1,2020-04-09,-0.037419650257456416,0,0.061614927339872234,10,1.5,1.0,0.10469959333595696
2020-03-27,hg1s,-1,2020-04-13,-0.06008287149397429,0,0.060415124207457455,10,1.5,1.0,0.09997704315886134
2020-03-30,hg1s,1,2020-04-14,0.08072372800823469,1,0.05923788863609659,10,1.5,1.0,0.09687786960514234
